IDT CORP,https://www.glassdoor.com/Reviews/IDT-Reviews-E5817.htm,36,https://www.glassdoor.com/Reviews/ID-and-T-Reviews-E4845324.htm,0,https://www.glassdoor.com/Reviews/IDT-Vietnam-Reviews-E9768190.htm,0,,I D T CORP,,I D T CORP,https://www.glassdoor.com/Reviews/I-T-Reviews-E1186882.htm,10,https://www.glassdoor.com/Reviews/D-I-T-T-Reviews-E3150741.htm,0,https://www.glassdoor.com/Reviews/I-T-Limited-Reviews-E40571.htm,5,IDT CORP,,,,,,,,IDT ,IDT ,https://www.glassdoor.com/Reviews/IDT-Reviews-E5817.htm,36,https://www.glassdoor.com/Reviews/ID-and-T-Reviews-E4845324.htm,0,https://www.glassdoor.com/Reviews/IDT-Vietnam-Reviews-E9768190.htm,0
MURPHY OIL CORP,https://www.glassdoor.com/Reviews/Murphy-Oil-Corporation-Reviews-E453.htm,60,https://www.glassdoor.com/Reviews/Murphy-USA-Reviews-E3564014.htm,79,,,,MURPHY OIL CORP,,,,,,,,,MURPHY OIL CORP,,,,,,,,MURPHY OIL ,MURPHY OIL ,https://www.glassdoor.com/Reviews/Murphy-Oil-Corporation-Reviews-E453.htm,60,https://www.glassdoor.com/Reviews/Murphy-USA-Reviews-E3564014.htm,79,,
LEIDOS HOLDINGS INC,https://www.glassdoor.com/Reviews/Leidos-Reviews-E730545.htm,481,https://www.glassdoor.com/Reviews/Actalent-Reviews-E5586338.htm,130,https://www.glassdoor.com/Reviews/SAIC-Reviews-E41130.htm,472,,LEIDOS HOLDINGS INC,,,,,,,,,LEIDOS HOLDINGS INC,,,,,,,,LEIDOS HOLDINGS ,LEIDOS HOLDINGS ,https://www.glassdoor.com/Reviews/Leidos-Reviews-E730545.htm,481,https://www.glassdoor.com/Reviews/Actalent-Reviews-E5586338.htm,130,https://www.glassdoor.com/Reviews/SAIC-Reviews-E41130.htm,472
UNITED ONLINE INC,https://www.glassdoor.com/Reviews/United-Online-Reviews-E13511.htm,15,https://www.glassdoor.com/Reviews/United-Online-CA-Reviews-E4670690.htm,1,https://www.glassdoor.com/Reviews/Big-Jeff-Online-Inc-Reviews-E3735548.htm,2,,UNITED ONLINE INC,,,,,,,,,UNITED ONLINE INC,,,,,,,,UNITED ONLINE ,UNITED ONLINE ,https://www.glassdoor.com/Reviews/United-Online-Reviews-E13511.htm,15,https://www.glassdoor.com/Reviews/United-Online-CA-Reviews-E4670690.htm,1,https://www.glassdoor.com/Reviews/Online-Data-Entry-Job-Reviews-E3541906.htm,53
PENN NATIONAL GAMING INC,https://www.glassdoor.com/Reviews/PENN-Entertainment-Inc-Reviews-E2669.htm,57,,,,,,PENN NATIONAL GAMING INC,,,,,,,,,PENN NATIONAL GAMING INC,,,,,,,,PENN NATIONAL GAMING ,PENN NATIONAL GAMING ,https://www.glassdoor.com/Reviews/PENN-Entertainment-Inc-Reviews-E2669.htm,57,,,,
HARVARD BIOSCIENCE INC,https://www.glassdoor.com/Reviews/Harvard-Bioscience-Reviews-E12691.htm,5,https://www.glassdoor.com/Reviews/Harvard-Apparatus-Reviews-E330976.htm,1,,,,HARVARD BIOSCIENCE INC,,,,,,,,,HARVARD BIOSCIENCE INC,,,,,,,,HARVARD BIOSCIENCE ,HARVARD BIOSCIENCE ,https://www.glassdoor.com/Reviews/Harvard-Bioscience-Reviews-E12691.htm,5,https://www.glassdoor.com/Reviews/Harvard-Apparatus-Reviews-E330976.htm,1,,
INGERSOLL RAND PLC,https://www.glassdoor.com/Reviews/Ingersoll-Rand-Reviews-E3248638.htm,89,https://www.glassdoor.com/Reviews/Gary-Rand-and-Suzanne-E-Rand-Lewis-Reviews-E2078970.htm,1,https://www.glassdoor.com/Reviews/Siemens-Reviews-E3510.htm,1637,,INGERSOLL RAND PLC,,,,,,,,,INGERSOLL-RAND PLC,INGERSOLL-RAND PLC,https://www.glassdoor.com/Reviews/Ingersoll-Rand-Reviews-E3248638.htm,89,,,,,INGERSOLL RAND PLC,,,,,,,
SYNERGY PHARMACEUTICALS INC,https://www.glassdoor.com/Reviews/Synergy-Pharmaceuticals-Reviews-E38032.htm,2,https://www.glassdoor.com/Reviews/Synergy-Pharmaceuticals-FL-Reviews-E1913445.htm,1,,,,SYNERGY PHARMACEUTICALS INC,,,,,,,,,SYNERGY PHARMACEUTICALS INC,,,,,,,,SYNERGY PHARMACEUTICALS ,SYNERGY PHARMACEUTICALS ,https://www.glassdoor.com/Reviews/Synergy-Pharmaceuticals-Reviews-E38032.htm,2,https://www.glassdoor.com/Reviews/Synergy-Pharmaceuticals-FL-Reviews-E1913445.htm,1,,
DOVER CORP,https://www.glassdoor.com/Reviews/Dover-Corporation-Reviews-E206.htm,47,https://www.glassdoor.com/Reviews/Ben-Dover-Reviews-E2263937.htm,3,https://www.glassdoor.com/Reviews/Dover-Reviews-E4023832.htm,4,,DOVER CORP,,,,,,,,,DOVER CORP,,,,,,,,DOVER ,DOVER ,https://www.glassdoor.com/Reviews/Dover-Corporation-Reviews-E206.htm,47,https://www.glassdoor.com/Reviews/Ben-Dover-Reviews-E2263937.htm,3,https://www.glassdoor.com/Reviews/Dover-Reviews-E4023832.htm,4
SEARS HOLDINGS CORP,https://www.glassdoor.com/Reviews/Sears-Reviews-E37984.htm,1468,https://www.glassdoor.com/Reviews/SEARS-Mexico-Reviews-E2608595.htm,8,https://www.glassdoor.com/Reviews/Sears-Reviews-E10380947.htm,0,,SEARS HOLDINGS CORP,,,,,,,,,SEARS HOLDINGS CORP,,,,,,,,SEARS HOLDINGS ,SEARS HOLDINGS ,https://www.glassdoor.com/Reviews/Sears-Reviews-E37984.htm,1468,https://www.glassdoor.com/Reviews/SEARS-Mexico-Reviews-E2608595.htm,8,https://www.glassdoor.com/Reviews/Sears-Reviews-E10380947.htm,0
OIL STATES INTERNATIONAL INC,https://www.glassdoor.com/Reviews/Oil-States-International-Reviews-E12394.htm,5,https://www.glassdoor.com/Reviews/Colonial-Oil-Inc-Reviews-E247346.htm,1,https://www.glassdoor.com/Reviews/Meffert-Oil-Co-Inc-Reviews-E2540153.htm,1,,OIL STATES INTERNATIONAL INC,,,,,,,,,OIL STATES INTL INC,OIL STATES INTL INC,https://www.glassdoor.com/Reviews/Oil-States-International-Reviews-E12394.htm,5,https://www.glassdoor.com/Reviews/Colonial-Oil-Inc-Reviews-E247346.htm,1,https://www.glassdoor.com/Reviews/Meffert-Oil-Co-Inc-Reviews-E2540153.htm,1,OIL STATES INTERNATIONAL ,OIL STATES INTERNATIONAL ,https://www.glassdoor.com/Reviews/Oil-States-International-Reviews-E12394.htm,5,https://www.glassdoor.com/Reviews/Indian-Oil-Reviews-E6341.htm,144,https://www.glassdoor.com/Reviews/Oil-and-Natural-Gas-Reviews-E425536.htm,99
NATIONAL OILWELL VARCO INC,https://www.glassdoor.com/Reviews/NOV-Reviews-E3306.htm,315,https://www.glassdoor.com/Reviews/Oasis-Investment-Company-Reviews-E508404.htm,2,,,,NATIONAL OILWELL INC,,NATIONAL OILWELL INC,https://www.glassdoor.com/Reviews/NOV-Reviews-E3306.htm,315,https://www.glassdoor.com/Reviews/C-Tech-Reviews-E18742.htm,2,https://www.glassdoor.com/Reviews/Alpha-Oilwell-Technologies-Reviews-E8363157.htm,1,NATIONAL OILWELL VARCO INC,,,,,,,,NATIONAL OILWELL VARCO ,NATIONAL OILWELL VARCO ,https://www.glassdoor.com/Reviews/NOV-Reviews-E3306.htm,315,https://www.glassdoor.com/Reviews/NOV-Reviews-E3192794.htm,2,https://www.glassdoor.com/Reviews/Grupo-NOV-Reviews-E9973153.htm,1
ENSIGN GROUP INC,https://www.glassdoor.com/Reviews/The-Ensign-Group-Reviews-E42610.htm,21,https://www.glassdoor.com/Reviews/Ensign-Group-Reviews-E5702129.htm,1,https://www.glassdoor.com/Reviews/Ensign-InfoSecurity-Reviews-E2306322.htm,26,,ENSIGN GROUP INC,,,,,,,,,ENSIGN GROUP INC,,,,,,,,ENSIGN GROUP ,ENSIGN GROUP ,https://www.glassdoor.com/Reviews/The-Ensign-Group-Reviews-E42610.htm,21,https://www.glassdoor.com/Reviews/Ensign-Group-Reviews-E5702129.htm,1,https://www.glassdoor.com/Reviews/Ensign-InfoSecurity-Reviews-E2306322.htm,26
INNOVIVA INC,https://www.glassdoor.com/Reviews/Innoviva-Specialty-Therapeutics-Reviews-E9610842.htm,0,,,,,,THERAVANCE INC,,THERAVANCE INC,https://www.glassdoor.com/Reviews/Theravance-Reviews-E11756.htm,6,,,,,INNOVIVA INC,,,,,,,,INNOVIVA ,INNOVIVA ,https://www.glassdoor.com/Reviews/Innoviva-Specialty-Therapeutics-Reviews-E9610842.htm,0,,,,
TIME WARNER INC,https://www.glassdoor.com/Reviews/Time-Warner-Cable-Reviews-E4297719.htm,20,https://www.glassdoor.com/Reviews/TW-Entertainment-Reviews-E8116685.htm,1,https://www.glassdoor.com/Reviews/Spectrum-Reviews-E1500006.htm,1742,,TIME WARNER INC NEW,,TIME WARNER INC NEW,https://www.glassdoor.com/Reviews/Time-Warner-Cable-Reviews-E4297719.htm,20,https://www.glassdoor.com/Reviews/TW-Entertainment-Reviews-E8116685.htm,1,https://www.glassdoor.com/Reviews/Spectrum-Reviews-E1500006.htm,1742,TIME WARNER INC,,,,,,,,TIME WARNER ,TIME WARNER ,https://www.glassdoor.com/Reviews/Time-Warner-Cable-Reviews-E4297719.htm,20,https://www.glassdoor.com/Reviews/Time-Warner-Cable-VA-Reviews-E4773428.htm,1,https://www.glassdoor.com/Reviews/Spectrum-Reviews-E1500006.htm,1743
RAYONIER INC.,https://www.glassdoor.com/Reviews/Rayonier-Reviews-E2529.htm,13,https://www.glassdoor.com/Reviews/Rayonier-Advanced-Materials-Reviews-E2342058.htm,9,,,,RAYONIER INC NEW,,RAYONIER INC NEW,https://www.glassdoor.com/Reviews/Rayonier-Reviews-E2529.htm,13,https://www.glassdoor.com/Reviews/Rayonier-Advanced-Materials-Reviews-E2342058.htm,9,,,RAYONIER INC,RAYONIER INC,https://www.glassdoor.com/Reviews/Rayonier-Reviews-E2529.htm,13,https://www.glassdoor.com/Reviews/Rayonier-Advanced-Materials-Reviews-E2342058.htm,9,,,RAYONIER ,RAYONIER ,https://www.glassdoor.com/Reviews/Rayonier-Reviews-E2529.htm,13,https://www.glassdoor.com/Reviews/Rayonier-Advanced-Materials-Reviews-E2342058.htm,9,,
TIMKEN CO,https://www.glassdoor.com/Reviews/Timken-Reviews-E664.htm,84,https://www.glassdoor.com/Reviews/Timken-Super-Precision-Reviews-E33077.htm,2,https://www.glassdoor.com/Reviews/Timken-Drives-Reviews-E641518.htm,2,,TIMKEN COMPANY,,TIMKEN COMPANY,https://www.glassdoor.com/Reviews/Timken-Reviews-E664.htm,84,https://www.glassdoor.com/Reviews/Timken-Super-Precision-Reviews-E33077.htm,2,https://www.glassdoor.com/Reviews/Timken-Drives-Reviews-E641518.htm,2,TIMKEN CO,,,,,,,,TIMKEN ,TIMKEN ,https://www.glassdoor.com/Reviews/Timken-Reviews-E664.htm,84,https://www.glassdoor.com/Reviews/Timken-Super-Precision-Reviews-E33077.htm,2,https://www.glassdoor.com/Reviews/Timken-Drives-Reviews-E641518.htm,2
CHESAPEAKE ENERGY CORP,https://www.glassdoor.com/Reviews/Chesapeake-Regional-Healthcare-Reviews-E121062.htm,20,https://www.glassdoor.com/Reviews/Chesapeake-Public-Schools-Reviews-E325635.htm,17,https://www.glassdoor.com/Reviews/Chesapeake-Utilities-Reviews-E1250.htm,8,,CHESAPEAKE ENERGY CORP,,,,,,,,,CHESAPEAKE ENERGY CORP,,,,,,,,CHESAPEAKE ENERGY ,CHESAPEAKE ENERGY ,https://www.glassdoor.com/Reviews/Chesapeake-Regional-Healthcare-Reviews-E121062.htm,20,https://www.glassdoor.com/Reviews/Chesapeake-Public-Schools-Reviews-E325635.htm,17,https://www.glassdoor.com/Reviews/Chesapeake-Utilities-Reviews-E1250.htm,8
LEAF GROUP LTD,https://www.glassdoor.com/Reviews/Leaf-Group-Reviews-E1455197.htm,41,https://www.glassdoor.com/Reviews/Leaf-Home-Reviews-E4248639.htm,81,https://www.glassdoor.com/Reviews/Bean-And-Leaf-Beverages-Private-Limited-Reviews-E4271595.htm,1,,LEAF GROUP LTD,,,,,,,,,LEAF GROUP LTD,,,,,,,,LEAF GROUP LTD,,,,,,,
NOBLE CORPORATION PLC,https://www.glassdoor.com/Reviews/Noble-Investments-UK-Reviews-E13235.htm,1,https://www.glassdoor.com/Reviews/Johnson-Matthey-Reviews-E823708.htm,123,https://www.glassdoor.com/Reviews/ExxonMobil-Reviews-E237.htm,819,,NOBLE CORP PLC,,NOBLE CORP PLC,https://www.glassdoor.com/Reviews/Noble-Investments-UK-Reviews-E13235.htm,1,https://www.glassdoor.com/Reviews/Johnson-Matthey-Reviews-E823708.htm,123,https://www.glassdoor.com/Reviews/ExxonMobil-Reviews-E237.htm,819,NOBLE CORP PLC,,,,,,,,NOBLE CORPORATION PLC,,,,,,,
LIBERTY INTERACTIVE CORP,https://www.glassdoor.com/Reviews/Liberty-Interactive-Reviews-E41177.htm,1,,,,,,LIBERTY INTERACTIVE CORP,,,,,,,,,GCI LIBERTY INC,GCI LIBERTY INC,,,,,,,LIBERTY INTERACTIVE ,LIBERTY INTERACTIVE ,https://www.glassdoor.com/Reviews/Liberty-Interactive-Reviews-E41177.htm,1,,,,
EXELIS INC,https://www.glassdoor.com/Reviews/Exelis-France-Reviews-E4885677.htm,1,https://www.glassdoor.com/Reviews/Exelis-Reviews-E456996.htm,56,https://www.glassdoor.com/Reviews/Exelis-South-Africa-Reviews-E3003459.htm,1,,EXELIS INC,,,,,,,,,EXELIS INC,,,,,,,,EXELIS ,EXELIS ,https://www.glassdoor.com/Reviews/Exelis-France-Reviews-E4885677.htm,1,https://www.glassdoor.com/Reviews/Exelis-Reviews-E456996.htm,56,https://www.glassdoor.com/Reviews/Exelis-South-Africa-Reviews-E3003459.htm,1
AUTOMATIC DATA PROCESSING INC,https://www.glassdoor.com/Reviews/ADP-Reviews-E64.htm,2147,https://www.glassdoor.com/Reviews/ADPIA-Reviews-E5255383.htm,4,https://www.glassdoor.com/Reviews/Automatic-Data-Processing-Geauga-County-Reviews-E10511600.htm,1,,AUTOMATIC DATA PROCESSING INC,,,,,,,,,AUTOMATIC DATA PROCESSING,AUTOMATIC DATA PROCESSING,https://www.glassdoor.com/Reviews/ADP-Reviews-E64.htm,2147,https://www.glassdoor.com/Reviews/Groupe-ADP-Reviews-E7447.htm,3,https://www.glassdoor.com/Reviews/ADP-Holdings-Reviews-E9785030.htm,0,AUTOMATIC DATA PROCESSING ,AUTOMATIC DATA PROCESSING ,https://www.glassdoor.com/Reviews/ADP-Reviews-E64.htm,2147,https://www.glassdoor.com/Reviews/Groupe-ADP-Reviews-E7447.htm,3,https://www.glassdoor.com/Reviews/ADP-Holdings-Reviews-E9785030.htm,0
AGILENT TECHNOLOGIES INC,https://www.glassdoor.com/Reviews/Agilent-Technologies-Reviews-E9711.htm,258,https://www.glassdoor.com/Reviews/Agilent-Guarding-Reviews-E4225261.htm,1,https://www.glassdoor.com/Reviews/Agilent-Maritime-Services-Reviews-E5292725.htm,1,,AGILENT TECHNOLOGIES INC,,,,,,,,,AGILENT TECHNOLOGIES INC,,,,,,,,AGILENT TECHNOLOGIES ,AGILENT TECHNOLOGIES ,https://www.glassdoor.com/Reviews/Agilent-Technologies-Reviews-E9711.htm,258,https://www.glassdoor.com/Reviews/Agilent-Guarding-Reviews-E4225261.htm,1,https://www.glassdoor.com/Reviews/Agilent-Maritime-Services-Reviews-E5292725.htm,1
KIMBERLY-CLARK CORP,,,,,,,,KIMBERLY CLARK CORP,,KIMBERLY CLARK CORP,https://www.glassdoor.com/Reviews/Kimberly-Clark-Reviews-E383.htm,294,https://www.glassdoor.com/Reviews/Kimberly-Clark-de-M%C3%A9xico-Reviews-E4506503.htm,1,https://www.glassdoor.com/Reviews/Kimberly-Clark-Professional-Reviews-E8860156.htm,3,KIMBERLY-CLARK CORP,,,,,,,,KIMBERLY-CLARK ,KIMBERLY-CLARK ,,,,,,
KIMBALL INTERNATIONAL INC,https://www.glassdoor.com/Reviews/Kimball-International-Reviews-E1567.htm,13,https://www.glassdoor.com/Reviews/Kimball-Midwest-Reviews-E238356.htm,41,https://www.glassdoor.com/Reviews/Kimball-Electronics-Inc-Reviews-E2082685.htm,1,,KIMBALL INTERNATIONAL INC,,,,,,,,,KIMBALL INTERNATIONAL -CL B,KIMBALL INTERNATIONAL -CL B,https://www.glassdoor.com/Reviews/Kimball-International-Reviews-E1567.htm,13,https://www.glassdoor.com/Reviews/Kimball-Midwest-Reviews-E238356.htm,41,https://www.glassdoor.com/Reviews/Kimball-Electronics-Reviews-E29837.htm,18,KIMBALL INTERNATIONAL ,KIMBALL INTERNATIONAL ,https://www.glassdoor.com/Reviews/Kimball-International-Reviews-E1567.htm,13,https://www.glassdoor.com/Reviews/Kimball-Midwest-Reviews-E238356.htm,41,https://www.glassdoor.com/Reviews/Kimball-Electronics-Reviews-E29837.htm,18
LIBERTY MEDIA CORP,https://www.glassdoor.com/Reviews/Liberty-Media-Reviews-E5991.htm,1,https://www.glassdoor.com/Reviews/Liberty-Mutual-Insurance-Reviews-E2874.htm,985,https://www.glassdoor.com/Reviews/Liberty-University-Reviews-E128412.htm,168,,LIBERTY MEDIA CORP 3RD NEW,,LIBERTY MEDIA CORP 3RD NEW,https://www.glassdoor.com/Reviews/Liberty-Media-Reviews-E5991.htm,1,https://www.glassdoor.com/Reviews/Liberty-Mutual-Insurance-Reviews-E2874.htm,985,https://www.glassdoor.com/Reviews/Liberty-University-Reviews-E128412.htm,168,LIBERTY MEDIA SIRIUSXM GROUP,LIBERTY MEDIA SIRIUSXM GROUP,https://www.glassdoor.com/Reviews/SiriusXM-Reviews-E5128.htm,113,,,,,LIBERTY MEDIA ,LIBERTY MEDIA ,https://www.glassdoor.com/Reviews/Liberty-Media-Reviews-E5991.htm,1,https://www.glassdoor.com/Reviews/Liberty-Mutual-Insurance-Reviews-E2874.htm,985,https://www.glassdoor.com/Reviews/Liberty-University-Reviews-E128412.htm,168
CASH AMERICA INTERNATIONAL INC,https://www.glassdoor.com/Reviews/Advance-America-Reviews-E20104.htm,98,https://www.glassdoor.com/Reviews/Cash-America-Pawn-Reviews-E5747627.htm,15,https://www.glassdoor.com/Reviews/First-Cash-Reviews-E2241.htm,83,,CASH AMERICA INVESTMENTS INC,,CASH AMERICA INVESTMENTS INC,,,,,,,CASH AMERICA INTL INC,CASH AMERICA INTL INC,https://www.glassdoor.com/Reviews/Advance-America-Reviews-E20104.htm,98,https://www.glassdoor.com/Reviews/Cash-America-Pawn-Reviews-E5747627.htm,15,https://www.glassdoor.com/Reviews/First-Cash-Reviews-E2241.htm,83,CASH AMERICA INTERNATIONAL ,CASH AMERICA INTERNATIONAL ,https://www.glassdoor.com/Reviews/Cash-America-Pawn-Reviews-E5747627.htm,15,https://www.glassdoor.com/Reviews/Advance-America-Reviews-E20104.htm,98,https://www.glassdoor.com/Reviews/Fast-Cash-of-America-Reviews-E777699.htm,1
OCCIDENTAL PETROLEUM CORP,https://www.glassdoor.com/Reviews/Occidental-Petroleum-Reviews-E491.htm,105,,,,,,OCCIDENTAL PETROLEUM CORP,,,,,,,,,OCCIDENTAL PETROLEUM CORP,,,,,,,,OCCIDENTAL PETROLEUM ,OCCIDENTAL PETROLEUM ,https://www.glassdoor.com/Reviews/Occidental-Petroleum-Reviews-E491.htm,105,,,,
BE AEROSPACE INC,https://www.glassdoor.com/Reviews/BE-Aerospace-Reviews-E727.htm,46,https://www.glassdoor.com/Reviews/Collins-Aerospace-Reviews-E2375726.htm,449,https://www.glassdoor.com/Reviews/W%C3%BCrth-Reviews-E12888.htm,95,,B E AEROSPACE INC,,B E AEROSPACE INC,https://www.glassdoor.com/Reviews/BE-Aerospace-Reviews-E727.htm,46,https://www.glassdoor.com/Reviews/Collins-Aerospace-Reviews-E2375726.htm,449,https://www.glassdoor.com/Reviews/KMSense-Reviews-E10273636.htm,1,B/E AEROSPACE INC,B/E AEROSPACE INC,https://www.glassdoor.com/Reviews/BE-Aerospace-Reviews-E727.htm,46,https://www.glassdoor.com/Reviews/Aerospace-Reviews-E3131800.htm,2,https://www.glassdoor.com/Reviews/A-S-Aerospace-Reviews-E5099648.htm,0,BE AEROSPACE ,BE AEROSPACE ,https://www.glassdoor.com/Reviews/BE-Aerospace-Reviews-E727.htm,46,https://www.glassdoor.com/Reviews/Collins-Aerospace-Reviews-E2375726.htm,450,https://www.glassdoor.com/Reviews/W%C3%BCrth-Reviews-E12888.htm,95
SANDISK CORP,https://www.glassdoor.com/Reviews/SanDisk-Reviews-E4479.htm,59,https://www.glassdoor.com/Reviews/Western-Digital-Reviews-E1067.htm,417,,,,SANDISK CORP,,,,,,,,,SANDISK CORP,,,,,,,,SANDISK ,SANDISK ,https://www.glassdoor.com/Reviews/SanDisk-Reviews-E4479.htm,59,https://www.glassdoor.com/Reviews/Western-Digital-Reviews-E1067.htm,417,,
FRP HOLDINGS INC,https://www.glassdoor.com/Reviews/FRP-Reviews-E493877.htm,1,https://www.glassdoor.com/Reviews/FRP-Advisory-Reviews-E2163117.htm,4,https://www.glassdoor.com/Reviews/FRP-Construction-Reviews-E878990.htm,1,,F R P HOLDINGS INC,,F R P HOLDINGS INC,https://www.glassdoor.com/Reviews/FR-Monkhouse-Reviews-E580683.htm,4,https://www.glassdoor.com/Reviews/F-R-F-Engenharia-Reviews-E5675907.htm,0,https://www.glassdoor.com/Reviews/F-R-T-International-Reviews-E292374.htm,1,FRP HOLDINGS INC,,,,,,,,FRP HOLDINGS ,FRP HOLDINGS ,https://www.glassdoor.com/Reviews/FRP-Reviews-E493877.htm,1,https://www.glassdoor.com/Reviews/FRP-Advisory-Reviews-E2163117.htm,4,https://www.glassdoor.com/Reviews/FRP-Construction-Reviews-E878990.htm,1
WINDSTREAM HOLDINGS INC,https://www.glassdoor.com/Reviews/Windstream-IA-Reviews-E4552579.htm,2,https://www.glassdoor.com/Reviews/WindStream-Technologies-Reviews-E3594675.htm,2,https://www.glassdoor.com/Reviews/Windstream-Communication-Reviews-E10339683.htm,1,,WINDSTREAM HOLDINGS INC,,,,,,,,,WINDSTREAM HOLDINGS INC,,,,,,,,WINDSTREAM HOLDINGS ,WINDSTREAM HOLDINGS ,https://www.glassdoor.com/Reviews/Windstream-IA-Reviews-E4552579.htm,2,https://www.glassdoor.com/Reviews/WindStream-Technologies-Reviews-E3594675.htm,2,https://www.glassdoor.com/Reviews/Windstream-Communication-Reviews-E10339683.htm,1
TEGNA INC,https://www.glassdoor.com/Reviews/TEGNA-Reviews-E1018607.htm,59,https://www.glassdoor.com/Reviews/TEGNA-Marketing-Solutions-Reviews-E3798877.htm,1,https://www.glassdoor.com/Reviews/TEGNA-Design-Tank-Reviews-E10300217.htm,1,,TEGNA INC,,,,,,,,,TEGNA INC,,,,,,,,TEGNA ,TEGNA ,https://www.glassdoor.com/Reviews/TEGNA-Reviews-E1018607.htm,60,https://www.glassdoor.com/Reviews/TEGNA-Marketing-Solutions-Reviews-E3798877.htm,1,https://www.glassdoor.com/Reviews/TEGNA-Design-Tank-Reviews-E10300217.htm,1
E I DU PONT DE NEMOURS AND CO,https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm,314,,,,,,DU PONT E I DE NEMOURS & CO,,DU PONT E I DE NEMOURS & CO,https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm,314,,,,,DU PONT (E I) DE NEMOURS,DU PONT (E I) DE NEMOURS,https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm,314,,,,,E I DU PONT DE NEMOURS AND ,E I DU PONT DE NEMOURS AND ,https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm,314,,,,
BWX TECHNOLOGIES INC,https://www.glassdoor.com/Reviews/BWX-Technologies-Reviews-E186771.htm,39,https://www.glassdoor.com/Reviews/BWX-Reviews-E1467711.htm,8,https://www.glassdoor.com/Reviews/Bwx-Brands-Usa-Reviews-E8515084.htm,0,,B W X TECHNOLOGIES INC,,B W X TECHNOLOGIES INC,,,,,,,BWX TECHNOLOGIES INC,,,,,,,,BWX TECHNOLOGIES ,BWX TECHNOLOGIES ,https://www.glassdoor.com/Reviews/BWX-Technologies-Reviews-E186771.htm,39,https://www.glassdoor.com/Reviews/BWX-Reviews-E1467711.htm,8,https://www.glassdoor.com/Reviews/Bwx-Brands-Usa-Reviews-E8515084.htm,0
EDGEWELL PERSONAL CARE CO,https://www.glassdoor.com/Reviews/Edgewell-Personal-Care-Reviews-E1028523.htm,43,,,,,,EDGEWELL PERSONAL CARE CO,,,,,,,,,EDGEWELL PERSONAL CARE CO,,,,,,,,EDGEWELL PERSONAL CARE ,EDGEWELL PERSONAL CARE ,https://www.glassdoor.com/Reviews/Edgewell-Personal-Care-Reviews-E1028523.htm,43,,,,
MASCO CORP,https://www.glassdoor.com/Reviews/Masco-Reviews-E427.htm,28,https://www.glassdoor.com/Reviews/MASCO-Reviews-E1480159.htm,1,https://www.glassdoor.com/Reviews/MASCO-Reviews-E4896233.htm,1,,MASCO CORP,,,,,,,,,MASCO CORP,,,,,,,,MASCO ,MASCO ,https://www.glassdoor.com/Reviews/Masco-Reviews-E427.htm,28,https://www.glassdoor.com/Reviews/MASCO-Reviews-E1480159.htm,1,https://www.glassdoor.com/Reviews/MASCO-Reviews-E4896233.htm,1
GRAHAM HOLDINGS CO,https://www.glassdoor.com/Reviews/Graham-Holdings-Reviews-E447348.htm,4,https://www.glassdoor.com/Reviews/Graham-Reviews-E786269.htm,12,https://www.glassdoor.com/Reviews/Graham-Corporation-Reviews-E882.htm,3,,GRAHAM HOLDINGS CO,,,,,,,,,GRAHAM HOLDINGS CO,,,,,,,,GRAHAM HOLDINGS ,GRAHAM HOLDINGS ,https://www.glassdoor.com/Reviews/Graham-Holdings-Reviews-E447348.htm,4,https://www.glassdoor.com/Reviews/Graham-Reviews-E786269.htm,12,https://www.glassdoor.com/Reviews/Graham-Corporation-Reviews-E882.htm,3
TRIMAS CORP,https://www.glassdoor.com/Reviews/TriMas-Reviews-E1968.htm,4,https://www.glassdoor.com/Reviews/TriMas-Aerospace-Reviews-E5108098.htm,1,https://www.glassdoor.com/Reviews/Trimas-Auto-Electrical-Reviews-E7765948.htm,0,,TRIMAS CORP,,,,,,,,,TRIMAS CORP,,,,,,,,TRIMAS ,TRIMAS ,https://www.glassdoor.com/Reviews/TriMas-Reviews-E1968.htm,4,https://www.glassdoor.com/Reviews/TriMas-Aerospace-Reviews-E5108098.htm,1,https://www.glassdoor.com/Reviews/Trimas-Auto-Electrical-Reviews-E7765948.htm,0
INTEGRA LIFESCIENCES HOLDINGS CO,https://www.glassdoor.com/Reviews/Integra-LifeSciences-Reviews-E5438.htm,74,,,,,,INTEGRA LIFESCIENCES CORP,,INTEGRA LIFESCIENCES CORP,https://www.glassdoor.com/Reviews/Integra-LifeSciences-Reviews-E5438.htm,74,,,,,INTEGRA LIFESCIENCES HLDGS,INTEGRA LIFESCIENCES HLDGS,,,,,,,INTEGRA LIFESCIENCES HOLDINGS ,INTEGRA LIFESCIENCES HOLDINGS ,https://www.glassdoor.com/Reviews/Integra-LifeSciences-Reviews-E5438.htm,74,,,,
